Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","23993.03","Eggs, dried","2014","2014","","93","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","23993.03","Eggs, dried","2015","2015","","98","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","23993.03","Eggs, dried","2016","2016","","109","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","23993.03","Eggs, dried","2017","2017","","117","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","23993.03","Eggs, dried","2018","2018","","118","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","23993.03","Eggs, dried","2019","2019","","113","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","23993.03","Eggs, dried","2020","2020","","109","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","23993.03","Eggs, dried","2021","2021","","156","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","23993.03","Eggs, dried","2022","2022","","156","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","23993.02","Eggs, liquid","2012","2012","1000 USD","236448","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","23993.02","Eggs, liquid","2013","2013","1000 USD","224959","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","23993.02","Eggs, liquid","2014","2014","1000 USD","190320","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","23993.02","Eggs, liquid","2015","2015","1000 USD","212999","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","23993.02","Eggs, liquid","2016","2016","1000 USD","224783","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","23993.02","Eggs, liquid","2017","2017","1000 USD","220597","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","23993.02","Eggs, liquid","2018","2018","1000 USD","242676","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","23993.02","Eggs, liquid","2019","2019","1000 USD","216456","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","23993.02","Eggs, liquid","2020","2020","1000 USD","226316","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","23993.02","Eggs, liquid","2021","2021","1000 USD","199417","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","23993.02","Eggs, liquid","2022","2022","1000 USD","235960","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","23993.02","Eggs, liquid","2012","2012","1000 USD","244252","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","23993.02","Eggs, liquid","2013","2013","1000 USD","256648","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","23993.02","Eggs, liquid","2014","2014","1000 USD","259715","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","23993.02","Eggs, liquid","2015","2015","1000 USD","168535","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","23993.02","Eggs, liquid","2016","2016","1000 USD","193313","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","23993.02","Eggs, liquid","2017","2017","1000 USD","251642","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","23993.02","Eggs, liquid","2018","2018","1000 USD","240020","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","23993.02","Eggs, liquid","2019","2019","1000 USD","232918","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","23993.02","Eggs, liquid","2020","2020","1000 USD","221388","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","23993.02","Eggs, liquid","2021","2021","1000 USD","254402","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","23993.02","Eggs, liquid","2022","2022","1000 USD","288405","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2012","2012","","135","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2013","2013","","134","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2014","2014","","115","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2015","2015","","84","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2016","2016","","101","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2017","2017","","129","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2018","2018","","136","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2019","2019","","117","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2020","2020","","117","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2021","2021","","118","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2022","2022","","159","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2012","2012","","113","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2013","2013","","107","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2014","2014","","91","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2015","2015","","102","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2016","2016","","107","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2017","2017","","105","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2018","2018","","116","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2019","2019","","103","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2020","2020","","108","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2021","2021","","95","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2022","2022","","113","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2012","2012","","118","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2013","2013","","124","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2014","2014","","125","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2015","2015","","81","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2016","2016","","93","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2017","2017","","121","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2018","2018","","116","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2019","2019","","112","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2020","2020","","107","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2021","2021","","123","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2022","2022","","139","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2012","2012","1000 USD","860090","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2013","2013","1000 USD","729702","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2014","2014","1000 USD","691007","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2015","2015","1000 USD","569266","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2016","2016","1000 USD","646796","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2017","2017","1000 USD","683840","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2018","2018","1000 USD","690223","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2019","2019","1000 USD","713520","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2020","2020","1000 USD","701975","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2021","2021","1000 USD","967089","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2022","2022","1000 USD","1393919","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2012","2012","1000 USD","592449","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2013","2013","1000 USD","729438","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2014","2014","1000 USD","696058","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2015","2015","1000 USD","665767","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2016","2016","1000 USD","545783","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2017","2017","1000 USD","670486","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2018","2018","1000 USD","770436","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2019","2019","1000 USD","680110","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2020","2020","1000 USD","726174","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2021","2021","1000 USD","616075","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2022","2022","1000 USD","433858","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2012","2012","","126","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2013","2013","","132","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2014","2014","","119","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2015","2015","","94","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2016","2016","","87","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2017","2017","","113","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2018","2018","","132","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2019","2019","","120","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2020","2020","","126","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2021","2021","","147","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2022","2022","","150","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2012","2012","","135","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2013","2013","","115","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2014","2014","","109","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2015","2015","","90","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2016","2016","","102","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2017","2017","","108","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2018","2018","","109","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2019","2019","","112","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2020","2020","","110","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2021","2021","","152","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2022","2022","","219","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2012","2012","","93","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2013","2013","","115","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2014","2014","","109","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2015","2015","","105","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2016","2016","","86","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2017","2017","","105","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2018","2018","","121","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2019","2019","","107","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2020","2020","","114","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2021","2021","","97","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2022","2022","","68","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","02211","Raw milk of cattle","2012","2012","1000 USD","488853","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","02211","Raw milk of cattle","2013","2013","1000 USD","648103","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","02211","Raw milk of cattle","2014","2014","1000 USD","640043","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","02211","Raw milk of cattle","2015","2015","1000 USD","528987","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","02211","Raw milk of cattle","2016","2016","1000 USD","577310","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","02211","Raw milk of cattle","2017","2017","1000 USD","534299","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","02211","Raw milk of cattle","2018","2018","1000 USD","593301","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","02211","Raw milk of cattle","2019","2019","1000 USD","525268","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","02211","Raw milk of cattle","2020","2020","1000 USD","595076","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","02211","Raw milk of cattle","2021","2021","1000 USD","535622","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","94","Export Value Base Quantity","02211","Raw milk of cattle","2022","2022","1000 USD","761906","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","02211","Raw milk of cattle","2012","2012","1000 USD","544646","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","02211","Raw milk of cattle","2013","2013","1000 USD","536348","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","02211","Raw milk of cattle","2014","2014","1000 USD","580748","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","02211","Raw milk of cattle","2015","2015","1000 USD","547035","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","02211","Raw milk of cattle","2016","2016","1000 USD","621294","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","02211","Raw milk of cattle","2017","2017","1000 USD","1040598","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","02211","Raw milk of cattle","2018","2018","1000 USD","961011","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","02211","Raw milk of cattle","2019","2019","1000 USD","915418","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","02211","Raw milk of cattle","2020","2020","1000 USD","616746","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","02211","Raw milk of cattle","2021","2021","1000 USD","730033","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","95","Export Value Base Price","02211","Raw milk of cattle","2022","2022","1000 USD","797345","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2012","2012","","78","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2013","2013","","102","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2014","2014","","109","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2015","2015","","85","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2016","2016","","106","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2017","2017","","164","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2018","2018","","168","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2019","2019","","141","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2020","2020","","108","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2021","2021","","115","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","492","Export Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2022","2022","","179","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2012","2012","","84","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2013","2013","","111","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2014","2014","","110","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2015","2015","","91","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2016","2016","","99","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2017","2017","","92","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2018","2018","","102","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2019","2019","","90","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2020","2020","","102","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2021","2021","","92","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","494","Export Unit/Value Index (2014-2016 = 100)","02211","Raw milk of cattle","2022","2022","","131","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","02211","Raw milk of cattle","2012","2012","","93","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","02211","Raw milk of cattle","2013","2013","","92","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","02211","Raw milk of cattle","2014","2014","","100","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","02211","Raw milk of cattle","2015","2015","","94","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","02211","Raw milk of cattle","2016","2016","","107","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","02211","Raw milk of cattle","2017","2017","","178","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","02211","Raw milk of cattle","2018","2018","","165","E","Estimated value"
"TI","Trade Indices","528","Netherlands (Kingdom of the)","495","Export Quantity Index (2014-2016 = 100)","02211","Raw milk of cattle","2019","2019","","157","E","Estimated value"
